AAPL_x,AAPL_y
3235,3.1415968
3236,3.1415968
3237,3.1415968
3238,3.1415968
3239,3.1415968
3240,3.1415968
3241,3.1415968
3242,3.1415968
3243,3.1415968
3244,3.1415968
3245,3.1415968
3246,3.1415968
3247,3.1415968
3248,3.1415968
3249,3.1415968
3250,3.1415968
3251,3.1415968
3252,3.1415968
3253,3.1415968
3254,3.1415968
3255,3.1415968
3256,3.1415968
3257,3.1415968
3258,3.1415968
3259,3.1415968
3260,3.1415968
3261,3.1415968
3262,3.1415968
3263,3.1415968
3264,3.1415968
3265,3.1415968
3266,3.1415968
3267,3.1415968
3268,3.1415968
3269,3.1415968
3270,3.1415968
3271,3.1415968
3272,3.1415968
3273,3.1415968
3274,3.1415968
3275,3.1415968
3276,3.1415968
3277,3.1415968
3278,3.1415968
3279,3.1415968
3280,3.1415968
3281,3.1415968
3282,3.1415968
3283,3.1415968
3284,3.1415968
3285,3.1415968
3286,3.1415968
3287,3.1415968
3288,3.1415968
3289,3.1415968
3290,3.1415968
3291,3.1415968
3292,3.1415968
3293,3.1415968
3294,3.1415968
3295,3.1415968
3296,3.1415968
3297,3.1415968
3298,3.1415968
3299,3.1415968
3300,3.1415968
3301,3.1415968
3302,3.1415968
3303,3.1415968
3304,3.1415968
3305,3.1415968
3306,3.1415968
3307,3.1415968
3308,3.1415968
3309,3.1415968
3310,3.1415968
3311,3.1415968
3312,3.1415968
3313,3.1415968
3314,3.1415968
3315,3.1415968
3316,3.1415968
3317,3.1415968
3318,3.1415968
3319,3.1415968
3320,3.1415968
3321,3.1415968
3322,3.1415968
3323,3.1415968
3324,3.1415968
3325,3.1415968
3326,3.1415968
3327,3.1415968
3328,3.1415968
3329,3.1415968
3330,3.1415968
3331,3.1415968
3332,3.1415968
3333,3.1415968
3334,3.1415968
3335,3.1415968
3336,3.1415968
3337,3.1415968
3338,3.1415968
3339,3.1415968
3340,3.1415968
3341,3.1415968
3342,3.1415968
3343,3.1415968
3344,3.1415968
3345,3.1415968
3346,3.1415968
3347,3.1415968
3348,3.1415968
3349,3.1415968
3350,3.1415968
3351,3.1415968
3352,3.1415968
3353,3.1415968
3354,3.1415968
3355,3.1415968
3356,3.1415968
3357,3.1415968
3358,3.1415968
3359,3.1415968
3360,3.1415968
3361,3.1415968
3362,3.1415968
3363,3.1415968
3364,3.1415968
3365,3.1415968
3366,3.1415968
3367,3.1415968
3368,3.1415968
3369,3.1415968
3370,3.1415968
3371,3.1415968
3372,3.1415968
3373,3.1415968
3374,3.1415968
3375,3.1415968
3376,3.1415968
3377,3.1415968
3378,3.1415968
3379,3.1415968
3380,3.1415968
3381,3.1415968
3382,3.1415968
3383,3.1415968
3384,3.1415968
3385,3.1415968
3386,3.1415968
3387,3.1415968
3388,3.1415968
3389,3.1415968
3390,3.1415968
3391,3.1415968
3392,3.1415968
3393,3.1415968
3394,3.1415968
3395,3.1415968
3396,3.1415968
3397,3.1415968
3398,3.1415968
3399,3.1415968
3400,3.1415968
3401,3.1415968
3402,3.1415968
3403,3.1415968
3404,3.1415968
3405,3.1415968
3406,3.1415968
3407,3.1415968
3408,3.1415968
3409,3.1415968
3410,3.1415968
3411,3.1415968
3412,3.1415968
3413,3.1415968
3414,3.1415968
3415,3.1415968
3416,3.1415968
3417,3.1415968
3418,3.1415968
3419,3.1415968
3420,3.1415968
3421,3.1415968
3422,3.1415968
3423,3.1415968
3424,3.1415968
3425,3.1415968
3426,3.1415968
3427,3.1415968
3428,3.1415968
3429,3.1415968
3430,3.1415968
3431,3.1415968
3432,3.1415968
3433,3.1415968
3434,3.1415968
3435,3.1415968
3436,3.1415968
3437,3.1415968
3438,3.1415968
3439,3.1415968
3440,3.1415968
3441,3.1415968
3442,3.1415968
3443,3.1415968
3444,3.1415968
3445,3.1415968
3446,3.1415968
3447,3.1415968
3448,3.1415968
3449,3.1415968
3450,3.1415968
3451,3.1415968
3452,3.1415968
3453,3.1415968
3454,3.1415968
3455,3.1415968
3456,3.1415968
3457,3.1415968
3458,3.1415968
3459,3.1415968
3460,3.1415968
3461,3.1415968
3462,3.1415968
3463,3.1415968
3464,3.1415968
3465,3.1415968
3466,3.1415968
3467,3.1415968
3468,3.1415968
3469,3.1415968
3470,3.1415968
3471,3.1415968
3472,3.1415968
3473,3.1415968
3474,3.1415968
3475,3.1415968
3476,3.1415968
3477,3.1415968
3478,3.1415968
3479,3.1415968
3480,3.1415968
3481,3.1415968
3482,3.1415968
3483,3.1415968
3484,3.1415968
3485,3.1415968
3486,3.1415968
3487,3.1415968
3488,3.1415968
3489,3.1415968
3490,3.1415968
3491,3.1415968
3492,3.1415968
3493,3.1415968
3494,3.1415968
3495,3.1415968
3496,3.1415968
3497,3.1415968
3498,3.1415968
3499,3.1415968
3500,3.1415968
3501,3.1415968
3502,3.1415968
3503,3.1415968
3504,3.1415968
3505,3.1415968
3506,3.1415968
3507,3.1415968
3508,3.1415968
3509,3.1415968
3510,3.1415968
3511,3.1415968
3512,3.1415968
3513,3.1415968
3514,3.1415968
3515,3.1415968
3516,3.1415968
3517,3.1415968
3518,3.1415968
3519,3.1415968
3520,3.1415968
3521,3.1415968
3522,3.1415968
3523,3.1415968
3524,3.1415968
3525,3.1415968
3526,3.1415968
3527,3.1415968
3528,3.1415968
3529,3.1415968
3530,3.1415968
3531,3.1415968
3532,3.1415968
3533,3.1415968
3534,3.1415968
3535,3.1415968
3536,3.1415968
3537,3.1415968
3538,3.1415968
3539,3.1415968
3540,3.1415968
3541,3.1415968
3542,3.1415968
3543,3.1415968
3544,3.1415968
3545,3.1415968
3546,3.1415968
3547,3.1415968
3548,3.1415968
3549,3.1415968
3550,3.1415968
3551,3.1415968
3552,3.1415968
3553,3.1415968
3554,3.1415968
3555,3.1415968
3556,3.1415968
3557,3.1415968
3558,3.1415968
3559,3.1415968
3560,3.1415968
3561,3.1415968
3562,3.1415968
3563,3.1415968
3564,3.1415968
3565,3.1415968
3566,3.1415968
3567,3.1415968
3568,3.1415968
3569,3.1415968
3570,3.1415968
3571,3.1415968
3572,3.1415968
3573,3.1415968
3574,3.1415968
3575,3.1415968
3576,3.1415968
3577,3.1415968
3578,3.1415968
3579,3.1415968
3580,3.1415968
3581,3.1415968
3582,3.1415968
3583,3.1415968
3584,3.1415968
3585,3.1415968
3586,3.1415968
3587,3.1415968
3588,3.1415968
3589,3.1415968
3590,3.1415968
3591,3.1415968
3592,3.1415968
3593,3.1415968
3594,3.1415968
3595,3.1415968
3596,3.1415968
3597,3.1415968
3598,3.1415968
3599,3.1415968
3600,3.1415968
3601,3.1415968
3602,3.1415968
3603,3.1415968
3604,3.1415968
3605,3.1415968
3606,3.1415968
3607,3.1415968
3608,3.1415968
3609,3.1415968
3610,3.1415968
3611,3.1415968
3612,3.1415968
3613,3.1415968
3614,3.1415968
3615,3.1415968
3616,3.1415968
3617,3.1415968
3618,3.1415968
3619,3.1415968
3620,3.1415968
3621,3.1415968
3622,3.1415968
3623,3.1415968
3624,3.1415968
3625,3.1415968
3626,3.1415968
3627,3.1415968
3628,3.1415968
3629,3.1415968
3630,3.1415968
3631,3.1415968
3632,3.1415968
3633,3.1415968
3634,3.1415968
3635,3.1415968
3636,3.1415968
3637,3.1415968
3638,3.1415968
3639,3.1415968
3640,3.1415968
3641,3.1415968
3642,3.1415968
3643,3.1415968
3644,3.1415968
3645,3.1415968
3646,3.1415968
3647,3.1415968
3648,3.1415968
3649,3.1415968
3650,3.1415968
3651,3.1415968
3652,3.1415968
3653,3.1415968
3654,3.1415968
3655,3.1415968
3656,3.1415968
3657,3.1415968
3658,3.1415968
3659,3.1415968
3660,3.1415968
3661,3.1415968
3662,3.1415968
3663,3.1415968
3664,3.1415968
3665,3.1415968
3666,3.1415968
3667,3.1415968
3668,3.1415968
3669,3.1415968
3670,3.1415968
3671,3.1415968
3672,3.1415968
3673,3.1415968
3674,3.1415968
3675,3.1415968
3676,3.1415968
3677,3.1415968
3678,3.1415968
3679,3.1415968
3680,3.1415968
3681,3.1415968
3682,3.1415968
3683,3.1415968
3684,3.1415968
3685,3.1415968
3686,3.1415968
3687,3.1415968
3688,3.1415968
3689,3.1415968
3690,3.1415968
3691,3.1415968
3692,3.1415968
3693,3.1415968
3694,3.1415968
3695,3.1415968
3696,3.1415968
3697,3.1415968
3698,3.1415968
3699,3.1415968
3700,3.1415968
3701,3.1415968
3702,3.1415968
3703,3.1415968
3704,3.1415968
3705,3.1415968
3706,3.1415968
3707,3.1415968
3708,3.1415968
3709,3.1415968
3710,3.1415968
3711,3.1415968
3712,3.1415968
3713,3.1415968
3714,3.1415968
3715,3.1415968
3716,3.1415968
3717,3.1415968
3718,3.1415968
3719,3.1415968
3720,3.1415968
3721,3.1415968
3722,3.1415968
3723,3.1415968
3724,3.1415968
3725,3.1415968
3726,3.1415968
3727,3.1415968
3728,3.1415968
3729,3.1415968
3730,3.1415968
3731,3.1415968
3732,3.1415968
3733,3.1415968
3734,3.1415968
3735,3.1415968
3736,3.1415968
3737,3.1415968
3738,3.1415968
3739,3.1415968
3740,3.1415968
3741,3.1415968
3742,3.1415968
3743,3.1415968
3744,3.1415968
3745,3.1415968
3746,3.1415968
3747,3.1415968
3748,3.1415968
3749,3.1415968
3750,3.1415968
3751,3.1415968
3752,3.1415968
3753,3.1415968
3754,3.1415968
3755,3.1415968
3756,3.1415968
3757,3.1415968
3758,3.1415968
3759,3.1415968
3760,3.1415968
3761,3.1415968
3762,3.1415968
3763,3.1415968
3764,3.1415968
3765,3.1415968
3766,3.1415968
3767,3.1415968
3768,3.1415968
3769,3.1415968
3770,3.1415968
3771,3.1415968
3772,3.1415968
3773,3.1415968
3774,3.1415968
3775,3.1415968
3776,3.1415968
3777,3.1415968
3778,3.1415968
3779,3.1415968
3780,3.1415968
3781,3.1415968
3782,3.1415968
3783,3.1415968
3784,3.1415968
3785,3.1415968
3786,3.1415968
3787,3.1415968
3788,3.1415968
3789,3.1415968
3790,3.1415968
3791,3.1415968
3792,3.1415968
3793,3.1415968
3794,3.1415968
3795,3.1415968
3796,3.1415968
3797,3.1415968
3798,3.1415968
3799,3.1415968
3800,3.1415968
3801,3.1415968
3802,3.1415968
3803,3.1415968
3804,3.1415968
3805,3.1415968
3806,3.1415968
3807,3.1415968
3808,3.1415968
3809,3.1415968
3810,3.1415968
3811,3.1415968
3812,3.1415968
3813,3.1415968
3814,3.1415968
3815,3.1415968
3816,3.1415968
3817,3.1415968
3818,3.1415968
3819,3.1415968
3820,3.1415968
3821,3.1415968
3822,3.1415968
3823,3.1415968
3824,3.1415968
3825,3.1415968
3826,3.1415968
3827,3.1415968
3828,3.1415968
3829,3.1415968
3830,3.1415968
3831,3.1415968
3832,3.1415968
3833,3.1415968
3834,3.1415968
3835,3.1415968
3836,3.1415968
3837,3.1415968
3838,3.1415968
3839,3.1415968
3840,3.1415968
3841,3.1415968
3842,3.1415968
3843,3.1415968
3844,3.1415968
3845,3.1415968
3846,3.1415968
3847,3.1415968
3848,3.1415968
3849,3.1415968
3850,3.1415968
3851,3.1415968
3852,3.1415968
3853,3.1415968
3854,3.1415968
3855,3.1415968
3856,3.1415968
3857,3.1415968
3858,3.1415968
3859,3.1415968
3860,3.1415968
3861,3.1415968
3862,3.1415968
3863,3.1415968
3864,3.1415968
3865,3.1415968
3866,3.1415968
3867,3.1415968
3868,3.1415968
3869,3.1415968
3870,3.1415968
3871,3.1415968
3872,3.1415968
3873,3.1415968
3874,3.1415968
3875,3.1415968
3876,3.1415968
3877,3.1415968
3878,3.1415968
3879,3.1415968
3880,3.1415968
3881,3.1415968
3882,3.1415968
3883,3.1415968
3884,3.1415968
3885,3.1415968
3886,3.1415968
3887,3.1415968
3888,3.1415968
3889,3.1415968
3890,3.1415968
3891,3.1415968
3892,3.1415968
3893,3.1415968
3894,3.1415968
3895,3.1415968
3896,3.1415968
3897,3.1415968
3898,3.1415968
3899,3.1415968
3900,3.1415968
3901,3.1415968
3902,3.1415968
3903,3.1415968
3904,3.1415968
3905,3.1415968
3906,3.1415968
3907,3.14
